"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"428","[P]","    YOURFILEHOST.COM","13496.0773312824","12755.3111132599","13380.3838507468","12210.8431023467","11552.5941151552","12888.0010871281","12140.9961802121","12111.2966410631","11731.4569188959","11760.2717418762","10978.1796382631","11323.3739619089","11279.8135914742","10551.491858304","10393.009179226",
"429","[P]","    Tiscali Sites","9226.6655223284","8569.2826495695","8607.68303071","9345.7904808374","8843.92604521419","9260.81908856131","8739.93126867277","8389.15015254654","8059.0528689304","8161.13581663228","8213.1995413183","9732.97507559224","11859.7989602525","11526.364782208","10385.876950267",
"430","[P]","    Coca-Cola Company","10997.2219586663","9442.9630572959","9815.2920601427","8670.9428177975","8111.87188828201","8306.029400673","10723.6620677852","11433.8631240713","11510.3195470929","14005.0197450493","12651.6400458175","10988.4483615638","9288.81892844031","9239.817613938","10384.642636745",
"431","[P]","    NIKKEI","8602.7612875177","9325.045896018","8422.2384516884","9724.9157713194","8927.97196057569","9249.93420700604","9193.493619611","9261.99793933029","9557.45558665225","9232.38635817636","9414.29616815692","10421.024293817","10937.3316699638","10559.032407091","10379.899496223",
"432","[P]","    PBS","8262.7364163472","8988.2272584191","7678.2608448179","8717.0764513544","8880.64058940871","9546.10854072044","9054.51425306693","8438.3766390859","6958.67230355645","6907.61181421168","7184.45679514243","7876.74303627378","11510.4307572148","12105.277509514","10352.15585475",
"433","[P]","    Clear Channel Online","14347.760878687","13010.3021185049","11755.6971651997","10816.6356229057","9964.46872113391","9967.51826767436","9888.021589141","9460.2848861645","8706.31733164125","8270.06296833088","8550.362962574","9184.3030374036","9476.6221594024","9605.412764986","10330.54654183",
"434","[P]","    Grupo Carso","8627.2714625946","8411.1609599684","8960.3334420376","8886.0215772924","9035.0252315603","10133.4719494816","9714.41848717123","9962.87121646362","10028.2529034221","10569.8848031027","10040.1851812855","10076.4998812912","10434.0939986022","10402.886194062","10311.598905359",
"435","[P]","    Credit Agricole","9114.4707798878","8794.3669464305","8351.3917411848","8983.1844681951","9221.15820204628","10252.9066928584","10635.5868713686","9951.30723503044","9410.7664123184","9863.07960066292","9842.22235272512","10174.3788016271","10229.6439000383","9628.653677298","10292.072941266",
"436","[P]","    Carrefour Group","6521.2593444233","5940.8619498859","7340.7199789035","6200.2726015625","6185.34547020087","6973.20623866072","7514.69742772128","6650.09827850878","6644.40788209865","7883.50866729468","8288.90472341859","8174.79877073822","5091.36600761713","8872.295042886","10285.734035728",
"437","[P]","    Viva street Classifieds","13090.238694843","12532.4147124962","12845.1301395117","13806.3781198211","11280.4413128785","12678.5644682678","12817.4311686995","13281.8297218818","13431.2083734347","14343.1268305859","14381.9907060744","14825.1428636367","14371.3595535972","12221.936031974","10265.044764673",
"438","[P]","    Midasplayer.com Ltd.","5661.9015370339","6351.6633168354","5452.8753702991","6235.6453431182","6042.95519036523","6692.15891314612","7224.56814766888","6607.3387680069","6654.71159118425","6575.83946829028","6149.34424523717","5806.48025823552","6145.79291968885","6220.228544734","10257.47442715",
"439","[P]","    L'Oreal Sites","9018.6903265798","8880.6514150281","8597.8801952092","7957.0004926584","8078.73740122217","10364.638110515","10985.6761683288","10365.4220200243","8840.5415545734","9819.67772095504","10224.8454934691","10402.4516155473","11462.4431651276","9546.175072568","10243.340370358",
"440","[P]","    The Royal Bank Of Scotland","9116.5651395587","8536.1680973859","8968.593900873","9794.04673059349","9603.61191088044","9706.88274099556","9199.38567507486","8779.36962703224","9201.47578967185","9674.29428156096","9673.63984729446","10226.8682444176","10101.418809033","10180.178223851","10201.044892214",
"441","[P]","    CDC Corporation Sites","15126.9333759212","13876.3868941778","13469.4032635215","11251.8535935055","12537.4533641505","12921.2399996628","13199.9616169393","9333.22896066054","10421.170698453","11449.806539845","15696.0819713608","10989.872587155","13240.2996150108","13189.463867218","10183.601044985",
"442","[P]","    ARD Sites","8233.4241720444","9721.7645471194","9508.1622169534","10272.297655654","11243.8145145387","10343.224317977","8831.67328065144","9260.86445046576","8349.17903126195","8791.83968597756","9286.06314441518","9990.5518925314","10281.0955971855","10519.373250672","10074.705009508",
"443","[P]","    RH Donnelley","11788.065796162","12042.0780450648","11698.9768686245","12836.6776352663","10219.370440113","11063.5778823007","11027.1049489566","9921.12327996478","9239.30577473345","10189.1711863513","10059.3616502952","10239.3471179705","10243.7471708054","9479.13501818601","10041.937473432",
"444","[P]","    Healthgrades","6039.8117443397","5363.9087127912","5114.8224084718","6207.2745753513","6163.71132854916","6447.21643817732","6266.28665086535","6282.64866054156","5849.4316155033","6101.5239182514","6198.34230888581","6484.58088318846","6671.42784601456","6643.753708391","10021.868297592",
"445","[P]","    IncrediMail Ltd","9252.354747461","9097.2431438347","10418.56139138","10064.9195698562","10864.2558317294","10019.357054153","9305.74627243393","9165.84019190286","8254.6433852563","7799.93266478984","8327.64947537114","8401.2089496398","8972.81492438146","8929.118247934","9982.622849645",
"446","[P]","    Fotosearch, LLC","7713.510511656","7330.1563478678","7093.3226055632","6922.3199547519","8171.86218310366","10111.0694942469","9440.16882378291","9586.92586375804","8034.21692937035","8444.6433459826","8799.21825101831","10153.6484243798","10689.4987640114","10736.623371811","9916.179267976",
"447","[P]","    Intel","7904.8254254285","6542.7115416068","8451.0995607373","6136.17166638","4486.25700190314","5681.300433143","5317.94085665935","5356.7055126864","6523.38659346015","5598.48943661312","5814.03511056012","7990.55351865786","8175.302150107","7637.907123357","9878.045983392",
"448","[P]","    GSN Games Network","13889.0892724471","13732.0593896943","13650.2901559994","13552.6039666338","11817.7811945063","12709.4670738072","11322.3843907582","11947.1738581489","10963.5285322477","11106.8186080501","10795.2125682451","9899.0448757822","9728.17193578069","9126.344669505","9874.375809337",
"449","[P]","    Michelin Group","9399.4572067492","8791.2015158279","8616.6085073773","9054.7412164719","9956.84179588026","11335.9427492553","12070.3140445876","10628.8694624958","10472.7337802386","12893.0401018493","12621.047895497","11181.7168797459","10726.5536514437","10202.505282378","9852.702764932",
"450","[P]","    Hankook Ilbo","2732.2426868428","3605.3332100794","2890.7368662897","9340.1297456156","9533.00492414783","9825.20414284232","8545.14163385335","8831.70664294766","9592.0549930008","9082.63180473928","9589.22592391368","9811.42522604214","10123.4617011396","9197.18389331","9834.684722511",
"451","[P]","    PriceGrabber","6094.1346623289","7892.8344755699","9806.4829082846","7956.1240500616","6713.24824077877","7503.78516603092","7236.688317278","8301.69466964278","8853.9339774518","9671.37923931028","9347.01739532554","8992.99725024542","8453.93648292407","10133.832560143","9824.343273331",
"452","[P]","    Bigpoint","11364.6596479137","9139.68229101","9129.2040539759","8812.0417249539","8423.47854900597","8254.27140955576","7645.4360820014","8378.44313147566","10813.1117079045","8499.18308833876","9101.884249198","9831.62594194876","11463.0221739298","10109.161092584","9822.750656754",
"453","[P]","    Ubisoft Entertainment","3991.7690867707","4714.4207219876","5628.5987242823","5399.2224253702","5407.62447569131","5501.26940809824","5398.63755936432","4709.18378571298","5690.028135439","6422.4027186854","5397.75382816197","4887.05650086012","5642.51962097254","11680.008121613","9667.581269057",
"454","[P]","    Systemax Inc.","4293.0030334799","4824.786048924","5695.4870188683","5329.0142652038","4676.24159616864","4670.76002915956","4597.43994460065","4534.3239729242","6246.18383944475","6708.68058856032","6881.58185980262","6701.09420265618","6907.42987838049","9087.002783293","9667.223337631",
"455","[P]","    Art.com Sites","11212.1952315529","11244.6588017792","11367.5795507724","12159.6252172727","12014.2555033936","11656.1605779961","11650.8538174491","12207.0959821297","8806.4577296113","7975.8641876014","8482.30652703388","8446.17478469318","8983.50179325323","9518.572461574","9628.999140649",
"456","[P]","    Lojas Americanas","9460.7676389872","7662.5204761798","8379.0213558499","8066.5171433312","8197.83219289043","9450.17036271044","7722.02442573707","9516.67555216576","8633.5385420224","8446.64828397448","8600.6966544847","8688.97589803612","9278.66197886835","9305.304684111","9627.293584231",
"457","[P]","    CJ Group","10163.8894056004","8491.1622603591","9021.2236010144","10685.0626392076","9597.96222750889","9725.81816351396","8478.28546636214","9244.67210407724","8325.1057634959","9247.53863610352","9449.49863456997","8627.5784082113","8929.69502081613","10237.589530986","9617.366245363",
"458","[P]","    Dong-A Ilbo","3436.4742729737","2770.2891661984","2469.7962918884","6453.9675194728","7518.85267717072","6983.9704432014","6782.29131576486","6929.40980494466","7467.58635812445","6576.03505056484","7493.52323481641","7668.135550865","8050.90682079561","10263.061984975","9598.429337411",
"459","[P]","    Staples.com Sites","7274.204398169","7696.7500172624","8696.6638645149","8839.380203623","7172.84471652671","7154.09943869668","6944.76660725686","6949.79916521032","6111.07954464305","7390.219965952","8213.40235169981","7227.13604611722","7285.46273371109","8957.716539043","9582.368254897",
"460","[P]","    General Mills","8476.4158946045","9669.3933516249","9325.8051725461","8609.8581202291","7045.53135815993","7276.72780952768","7193.15553563028","7844.3675691327","5764.8952281134","6040.3764367062","6744.11498748025","8149.50715568512","7306.35690649336","8666.88199305501","9575.424282257",
"461","[P]","    Cisco Systems, Inc.","5767.4921919786","5137.3344375631","5693.5119385728","6104.5559730448","5635.59641539724","6130.91903837892","6286.41534807509","6432.47936869708","7049.73394411025","7271.0009739808","6122.92572057089","6747.37063115642","8713.67052834925","9003.198577967","9567.909758124",
"462","[P]","    Onlinedown Sites","19559.0277696205","17586.3820057623","16538.9483276021","14336.9767870473","16785.5263301391","14950.4365158638","12541.5408097939","11447.8291895827","14152.128557588","14126.0156068836","13750.0676834336","12724.8440553905","13193.6979390658","11234.149113922","9562.802293281",
"463","[P]","    FLIXSTER.COM","4598.3747129634","4798.0028521145","7008.9092058625","9192.3369227675","9564.51335845939","11810.555422007","13201.0184686143","14155.2611729825","11049.4446005653","10060.862274572","9986.66397182077","10928.6568575736","10421.8960362978","10019.617403774","9542.781020086",
"464","[P]","    YELP.COM","6114.0439765225","5505.6467851268","7047.4107533255","7227.7132096036","7031.57459929277","7753.03901284744","8193.62331757177","8492.05777372664","8202.6414983959","8870.58461990092","9042.60101243648","8654.7930403886","8889.90293570777","9342.024309367","9494.92276656901",
"465","[P]","    Costco Wholesale Corporation","6784.4951678616","7891.6201740492","9228.6364170866","7508.7780736933","6462.63498965754","7103.81631122908","7288.59974894951","7307.1566658971","6485.8542508424","7525.47189492796","6643.63450005091","6704.61147724796","7134.95594489961","8769.594433326","9491.127305553",
"466","[P]","    AccuWeather Sites","3660.0729103274","3982.6555096213","6259.5714531499","7021.860080908","6456.20032216958","6720.92542796684","6633.19005615965","5496.09613791632","5388.45424347265","5316.05386770676","9817.59374394716","8785.67028220568","9083.82732239131","6967.872944402","9481.952266137",
"467","[P]","    Yellow Pages Group","8993.851607322","8998.81442858429","9576.1129721751","9797.7320443169","9529.89932216526","9594.89768301948","9813.19799972044","9820.98989427876","9102.34484713455","9625.10848637801","8786.22450915847","8741.42371037442","9039.16203871207","9157.043351959","9462.641246455",
"468","[P]","    PokerStars","5084.1119654589","5867.1612947429","6655.4723135741","6722.7049627232","6970.07686108541","7458.21344025828","7530.28781387288","7703.05042195976","8127.51051139945","8590.36169970216","8708.81717013366","8714.74910252202","8869.63645962426","8802.377606383","9457.602395843",
"469","[P]","    Honda","9052.5615376975","8451.5231087701","9264.4781400283","9500.5782908946","11038.9573507643","11799.6833112523","11172.4433581233","11166.1602303254","10814.4621679119","11861.3415589681","10616.5413952962","11190.9224960255","10029.9432589903","11045.163247847","9425.036924364",
"470","[P]","    URBANDICTIONARY.COM","5941.1827516819","5430.8802075649","6100.4398181529","6322.7686516827","6514.77762199109","7471.93304574436","7980.40404864756","7453.57879231342","7066.3269612954","8056.32501458304","8198.77957341835","7933.47208579908","8598.40986929761","8962.223853885","9421.157650873",
"471","[P]","    Tesco Stores","7080.0543090528","7714.6563635331","8362.9547762968","7175.1992512288","6191.27859801979","6261.41402433332","6066.35450079086","5944.8926827658","5449.86270155785","5985.29625306096","6955.82904829944","6686.50110642444","7580.55423584699","8785.472718482","9418.819008756",
"472","[P]","    Sportgenic","16203.1336276812","14304.7557704891","16927.4080787536","14382.8533803254","18287.7091911024","17195.4220909063","14332.6244032822","10936.9305237134","9779.5223510716","13222.9669865764","9069.74337346715","8360.31829338338","8718.25280278023","8815.256908558","9412.318433707",
"473","[P]","    Job.com Sites","6774.6878662526","6721.1233176386","6941.617944543","8666.0065648086","7380.74741105185","7981.86763967292","7343.54056684407","6565.2132745945","6891.2179149441","7991.5708686318","8557.24767723152","9854.77210283591","9754.90834094666","10318.984085232","9396.519966075",
"474","[P]","    Deutsche Post AG Sites","9630.7035665375","7560.2658614358","8366.966075926","7881.3697086914","7149.35514919687","7355.03669793316","7183.01691609307","6338.36770271816","6039.4492547389","6759.70052598488","7182.98944531029","7719.5067474024","8215.06465588131","8436.946176203","9390.981039038",
"475","[P]","    CHINA.COM.CN","7884.365408812","8176.5833265458","7680.2685842131","5463.106790936","7816.8531091584","8671.8203859022","7357.09234543558","6450.01416447976","7817.857950287","7753.57391778772","9972.78368476347","9920.29140426188","10722.5569789293","9680.904538892","9383.968288624",
"476","[P]","    Grupo Abril","5217.848817364","5735.1048399961","5556.7620390835","6252.0655131249","6007.94828472713","7144.84064760468","7055.16503616909","7465.17371001062","7316.54350507125","7981.42765181244","8787.8487511904","8990.42238397638","9841.13900319282","9843.022236745","9379.51213195",
"477","[P]","    iEUROP Sites","9400.6272871501","9313.3133627226","9009.5775551835","9872.2008553267","11579.4974995576","12148.4424933221","11992.2172760843","11074.7399342986","9961.42410723945","9350.90008744364","10054.0795251511","9853.82495007546","10047.3360096121","9301.276164824","9376.081148202",
"478","[P]","    SHERV.NET","2688.6637716007","2282.3210671466","2485.2324050408","2987.243714688","4795.86143026149","4431.67925110428","4183.57842892358","3652.71176641502","3602.5974152792","4063.88849063724","3463.82289415585","3238.15783828516","3437.44647443473","8540.430457022","9357.498777783",
"479","[P]","    M5ZN.COM","931.6214978584","861.1230373561","1947.4927314555","2115.6164993233","6309.46617418155","7454.97082246088","8943.28015854014","7332.74547669618","7214.5691595211","7676.84310386012","8827.91949145162","8410.8363993988","9020.19805532532","8295.213645485","9333.914909599",
"480","[P]","    ALTERVISTA.ORG","8778.5559411429","8002.206464365","8073.8107053371","8757.8414496466","9205.36330590528","9443.27017553756","8978.40235541944","8420.63847715384","8531.51835807885","9064.609151084","9210.09689745829","9497.85967540658","10138.4234034965","9613.681964718","9330.55178183",
"481","[P]","    HMV","5403.9763500153","6139.9283945187","7394.7817885608","5932.5907844278","5081.73039922227","5225.1381700552","4823.27294958651","4494.87473150154","4301.76062884725","4469.8960813196","6210.06571019282","6556.56395536838","7319.83886373163","7829.270499078","9323.482531925",
"482","[P]","    Seoul Newspaper","3329.0038041866","2508.9175681608","2282.6812493434","8107.8874827115","8347.58324846661","9174.20499195676","8837.927283344","9367.20514988176","9775.59002583015","8652.56198617708","9412.68070593468","9861.66181119298","9927.35340856417","10103.783482071","9308.191630047",
"483","[P]","    Yomiuri Group","5917.086069049","6111.194857483","5312.7806611446","8540.6816416139","6550.62311211644","7956.15125238524","8848.80205493407","7147.53034744432","8419.9397474735","8192.34546851188","9882.58117247966","9946.64233055834","9839.05774776935","8884.453019218","9305.888124409",
"484","[P]","    UCOZ.RU","5210.0731999398","5465.6215314246","5541.5263038778","6994.6031663815","6812.44540593254","7703.56914904932","7706.93862694207","7272.95681286086","7127.6702828203","8460.33250704776","9135.72015138797","8831.6241089207","9072.84791619184","9402.74891937","9304.381252912",
"485","[P]","    CBC-Radio Canada Sites","6867.2670335722","6996.1991853162","7265.2070246589","8116.8808459315","7817.72091259073","8018.1656495374","7731.99944475407","7447.8121611332","7072.2529972204","7206.04332535016","6378.53475248117","9042.25393644972","9969.70637815824","10011.709695882","9275.611623482",
"486","[P]","    TV Guide Online Network","N/A","N/A","N/A","N/A","6471.78666059119","6689.29605600912","6840.11605020305","7158.6296894646","6378.6496535887","6366.83234401924","8522.9559239174","12050.6034861803","10638.6179440886","9963.270917408","9236.806406314",
"487","[P]","    Vector Inc.","5715.5909440653","5766.6852460782","6377.0094401514","7016.2150839997","6422.89005602834","6800.69085572","6646.90880743423","6600.11405903072","7068.76798944335","7626.02127964108","6911.61105949707","7463.30915951932","8162.04179085546","8528.335981112","9211.772987204",
"488","[P]","    FrostWire","5738.4742986129","6437.5804277166","6776.8660440078","7172.0235369075","7227.31260516143","7837.96290259288","8550.92004657912","8759.90993793582","8814.99041005145","8982.64723521428","8719.66977547616","8627.98414236194","8718.5837432559","8813.683783278","9152.381770807",
"489","[P]","    SHOPLOCAL.COM","5908.0977907669","12562.9006680584","10927.4253802481","5695.857882407","5447.614492906","5451.35360538336","6513.28127634165","5682.81922735572","4990.05694630945","5653.645932939","5760.21110014445","5602.16931484912","5467.30883098891","9110.93969401501","9146.189765519",
"490","[P]","    FANBOX.COM","4138.1315324572","7724.4610506688","12807.1638804632","6878.732276574","4535.40693086926","3183.8129907016","2885.68525334665","2555.26758059502","1935.6297675534","4878.85287283492","4771.38099550086","8033.3946432138","8481.71027039798","5510.391577602","9125.044255805",
"491","[P]","    AVS4YOU.COM","3242.0170912502","3810.4424358101","5164.8805783193","6484.8004866794","6261.85712941771","7125.37578841348","6996.40744337572","7425.94967091548","7632.51018476235","8298.29149533544","8550.48924222098","7856.20975832472","7763.88428701646","8187.8591041","9105.338983558",
"492","[P]","    DUOWAN.COM","8326.100468206","8142.5890775104","8504.7223955087","9400.029906374","7477.57782972568","7534.70013355584","7198.51534638728","7569.05471214424","8890.3499181422","14765.8534471572","10569.1555468482","10024.990756208","10120.2829283635","9994.79098402901","9092.788362278",
"493","[P]","    Meebo, Inc","7438.9576697094","8582.4039230725","7840.3023748981","9035.4665719628","8481.6593630103","9642.19142890968","9971.51346315956","9252.37223239556","9593.1662963496","9838.88259087152","9208.38908750654","8973.60102459846","8883.10293891792","9492.696947291","9079.287236068",
"494","[P]","    Yum! Brands Inc.","9112.0709641931","7400.9620186896","9261.4753353847","10025.6421792543","7787.30644281325","8607.04759909572","8608.75054618921","18249.656984191","7811.52157976905","9298.85117359112","8983.68502526246","8270.45427984316","9453.32052891404","8116.853063556","9037.117336712",
"495","[P]","    MOBILE9.COM","6623.6148126589","6678.2277161259","7440.0161846012","7643.4346162032","7624.61279955777","8812.67415175208","8040.77598492212","8299.51495059568","7422.30065690045","7954.16333791852","8055.99274518801","7763.72173746144","8228.6694175105","8534.443296285","9032.174029326",
"496","[P]","    Xacti Corporation","5935.4270828191","6570.9418928101","8890.979983492","9272.0808359741","9116.178766685","10194.8530908679","9712.17590271061","9279.30502768736","11309.0127356177","13107.7467107815","14535.8400291928","14566.7689970869","13067.3219469824","13701.793323412","9031.231548849",
"497","[P]","    Grupo Clarin","8232.53034557","7566.3113046067","7476.875661753","7392.6370470955","8216.86395229716","9565.3867766042","9551.76265568803","9514.73680812526","9028.2823824552","8532.08120987924","8799.60091995828","9695.95669011374","9825.63592044747","9215.28892619","9024.528667924",
"498","[P]","    IBM","6711.3065980592","6658.6016579787","7557.9807427974","5842.1501761394","6145.82547799137","7916.96470315864","6090.37611214102","6836.5417362217","7436.9342116469","7515.92666658616","7875.18812480308","9863.06865062276","10194.5054719423","9668.359964639","8965.621622517",
"499","[P]","    Adoos Classifieds S.L.","4992.14959333","4778.5388424735","5005.6934935417","6174.3728687342","6466.19874351324","7953.2115411298","8350.31990012156","8248.75195855202","7712.62369840265","8687.92475963384","9097.57767563124","10800.4425050082","10027.032134325","9490.843376182","8949.609572744",
"500","[P]","    McClatchy Corporation","8408.5078972982","7999.5035499974","8005.5770931087","8417.8185419066","8975.35594782906","8606.65322618289","8517.63757228321","8195.7483504994","8483.08197021245","8407.54238045568","9026.76708241373","8624.51585062074","8056.10685631438","7893.101887023","8944.455913116",
"501","[P]","    LOWES.COM","7304.8874792916","7725.5384021601","8433.4306533679","7556.2738058572","6656.64473522285","8591.38257160816","9707.91657183286","10261.8220661914","8430.06150308925","8786.38234679295","7932.48102744531","7560.28248598506","6926.13812063324","8567.670854798","8896.782189692",
"502","[P]","    TALEO.NET","8102.9118877572","7417.6691093719","6682.0875787744","9017.2672721015","7444.78502187052","8604.13475437932","7919.51681279893","8268.7474235968","8792.32984506495","9114.13883818172","9491.92598311214","10088.209762449","10443.7786143656","9924.523294093","8878.212276565",
"503","[P]","    Oricon","7164.9118276664","7434.2972131992","8335.3717124329","7855.784944772","7617.85380855945","8836.96072333888","8340.45870596579","8027.98332225748","8465.44082208805","9620.48738327716","9293.76054325828","8417.94895711476","8953.48952891763","8832.909262849","8877.45915579",
"504","[P]","    National Geographic Sites","6182.2994661844","5879.4248453547","5484.3770738811","6178.5016996765","6938.92918123162","7038.6258547112","6818.97481548742","7762.4077458952","5396.77725186695","5530.8186907196","7942.83621993731","9244.69224218686","9261.93863748936","9089.012109507","8843.021313517",
"505","[P]","    GANJI.COM","6287.2683591313","7028.0343472469","7016.0637202598","5705.0188007951","5123.26574904536","4482.85130080992","8079.787496265","6594.68856651142","8193.4270113162","9431.1773356352","10002.8911887275","10166.6074029399","10500.4189682238","9054.502233911","8791.18627039",
"506","[P]","    Kraft Foods","8070.3369438406","8382.7443305478","8993.43304064389","6285.6475728075","5932.39461600584","6744.24060487784","6934.01675831537","8391.07800433016","8036.75455714935","6777.89011235784","6492.69646158354","7258.75467298476","7561.95937074879","7488.587673247","8779.596866814",
"507","[P]","    Le Monde Sites","5360.2422275698","6157.1848114975","6017.1631231216","6343.5781367397","6567.97714137224","6876.34408426824","7230.38126291309","6879.8901083904","7859.16301318695","7092.20504617604","6866.27308772054","8364.1397584416","8285.01507976122","8730.61704502","8776.321519508",
"508","[P]","    FILEHIPPO.COM","5492.1063788789","6105.3791010986","6767.7653073652","7609.9241667644","7649.12422688164","8521.97073925448","7643.74539913086","7957.4528591069","6981.5283577766","7747.3107707854","8081.42352710812","8555.88980359316","9247.52552377298","8644.485570412","8768.661487397",
"509","[P]","    JEERAN.COM","2974.6823539308","3101.0627582266","3159.3113520565","3223.9465657369","8459.62804740317","9665.49310800116","8686.24284678293","8034.88878972546","7614.90336633585","8008.3863323506","7916.83512055859","7321.98092599912","8402.72826311529","7810.88265652","8756.943196129",
"510","[P]","    WEATHER.COM.CN","N/A","1799.6650402874","3289.0002857288","4066.0605834869","4518.37416700702","6576.86153142156","7588.96272958986","6623.45861902452","10530.221422478","7616.35654661948","8245.59060621617","7718.7221895438","7680.86534198166","11895.635477081","8737.54418305699",
"511","[P]","    DANTRI.COM.VN","6393.2961557414","7302.5031025891","7828.9080866696","8330.1199854272","7928.39727079869","8335.405297299","8544.96329663607","8493.57896522244","9002.11204043665","8792.07615508464","9008.19682262551","8368.29440672372","8659.82533106869","8591.461929645","8723.073508487",
"512","[P]","    La Poste","6020.7586619455","6167.5912886632","7000.8375642981","6638.3383218229","6964.26342859329","7828.83082002408","8074.51433173028","7743.06397520694","7338.22657348925","7419.19873138204","7282.94979007007","7633.02698679186","7790.14575662933","7799.813398501","8656.162812182",
"513","[P]","    World Wrestling Entertainment (WWE)","8181.9854965983","8151.9773415928","8681.2400600386","8705.0353503144","9462.94703099554","9438.75555876192","11273.3373574226","9132.23614051866","9415.965955647","9502.57256572184","9035.28371801048","8540.34948729938","8874.53171166199","7944.370495093","8597.464405325",
"514","[P]","    DANGDANG.COM","7410.2192431987","8452.0396341222","10478.2644997872","7275.2606004247","7772.94056527382","7411.38014675432","6788.58512420607","5515.1157816602","6981.20777023695","6691.31308236708","8819.2391987454","8407.42024419906","7982.59779740292","9812.20874123","8593.940791493",
"515","[P]","    Vuze Sites","4544.961679273","5266.2965179658","5682.4639962992","6525.6009766439","6304.26168948366","8295.71108580084","8018.01711231502","8576.0390832352","8604.3925254119","8219.73542516228","8070.58453377862","7935.61939028988","8289.02341677617","8413.848167676","8588.36352524",
"516","[P]","    Maktoob Group","7365.6656765134","7583.5778804034","7638.9025716798","8628.061189753","24776.449812351","27260.0838254372","25369.0392547945","24267.5969050375","22652.3687051592","23628.8023659793","24825.4702276156","24237.5986844318","25228.3984031406","7455.629124256","8577.788876463",
"517","[P]","    Habbo Ltd.","9301.3230233043","8617.842711154","9287.135147492","8286.9301380075","8659.70413609976","9286.09004125572","9469.14595795821","9936.44085207976","10182.8961749067","10928.4658038864","10196.0548722976","8013.78222191322","8102.76205167364","8093.478369055","8571.463079315",
"518","[P]","    JSOFTJ.COM","2219.7496618465","1960.1223930646","2081.1626011417","2519.2784979163","8013.90167218089","7691.19094834824","7121.53002481886","6685.22546682328","7658.27075432605","8395.9786906524","8426.53728851857","7788.1555472511","7974.5643320951","8204.351931876","8567.988284442",
"519","[P]","    National Lampoon Humor Network","9084.5022898963","8276.1185581209","8538.6780525684","8594.0072473382","9325.1124972242","10921.9999738777","11048.8966767755","9812.04397499726","9335.13538194735","12493.9194769755","13018.7765813232","10163.1578190495","10201.4813273971","7593.177252451","8561.01535289",
"520","[P]","    BADONGO.COM","6099.4082508828","6669.0157099791","6990.3775960605","7652.8613628611","7934.33019840096","9096.7222737846","9072.72228794963","8748.15922987734","8082.9042796259","8552.72869065564","8252.48501451891","7718.38752529408","8122.98023980385","8056.393345011","8560.215187894",
"521","[P]","    RAPIDLIBRARY.COM","967.0480645643","5085.0421621387","7859.2104734819","10166.9948770419","12662.7656202288","16036.1549830078","17183.769455077","21103.7302765868","21192.462204534","25551.3806632762","27573.4483329856","28573.9501320143","29810.5052913548","23766.780190994","8538.376205404",
"522","[P]","    Forbes Property","10267.5608495088","9875.2755344548","11763.1356408406","10001.3648339135","8218.59078288371","9249.74275445664","8295.17246501872","9354.18444689962","9122.56378540805","8366.6222110632","7797.99262267474","8914.84833945954","9512.01935988117","10069.349174203","8534.689340851",
"523","[P]","    Hallmark","6293.0307403433","6699.1078541498","10027.2645719134","5392.9577558731","6405.03815893777","4649.49516940656","5073.97084499258","4686.75883127178","4246.48962140685","3725.02413499712","3607.25810111711","3821.5442969738","3622.8261970268","4851.44783577","8512.659783928",
"524","[P]","    Hyves","6845.0616781162","7354.5244984289","7184.5868663327","7209.3983771912","7323.00071707599","7583.754877544","7448.00113031649","8568.48849213756","8658.11574860225","8592.7320745804","8824.45220543627","8740.7408431226","8707.77620677445","8515.166905317","8502.936246002",
"525","[P]","    Asahi Shimbun","6546.2346744727","6207.3203672438","7081.6937778173","7340.0124881868","6846.3623089847","7953.74490038748","7313.29120335165","7572.59778993838","7360.67756447495","8251.44395933044","10697.7950594675","8862.50840187977","8853.14453084965","9188.06182994","8422.794857078",
"526","[P]","    Groupe SNCF","8359.599448049","8167.5917780947","7711.0792934714","7771.3467685613","8052.26574021578","8907.65480741276","9337.3566577387","8590.56882386926","8943.6276997777","9839.12696055388","8580.95570543526","8752.41691459098","8372.80947647923","8090.366815684","8384.170974651",
"527","[P]","    Activision Blizzard","18766.9262643609","21254.2436168228","23885.6581209738","19588.2302494224","16379.5908783829","7823.13258253312","7315.522267475","7597.21035007262","7280.77461538195","9216.04664359788","10046.1501268105","8637.5188663514","12096.4441504545","11838.868138368","8353.246303134",
