Media Trend			Geography :: Worldwide						My Metrix								
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L..."			Location :: All Locations						"(c)2010 comScore, Inc"								
465	[P]	    iEUROP Sites	9009.577555	19744.40171	11579.4975	12148.44249	11992.21728	22149.47987	19922.84821	18701.80017	10054.07953	9853.82495	10047.33601	9301.276164	9376.081148	9230.767466	8890.601741
466	[P]	    SENDSPACE.COM	7698.663047	8224.935329	9023.163996	9687.772068	9313.992242	9302.595635	16662.62464	18236.63153	9298.20241	8520.631896	9602.87906	9783.743545	10440.32101	10168.31986	8862.912521
467	[P]	    IncrediMail Ltd	20837.12278	20129.83914	21728.51166	20038.71411	18611.49254	18331.68038	8254.643385	15599.86533	8327.649475	8401.208949	8972.814924	8929.118247	9982.622849	9807.07089	8841.504901
468	[P]	    Southwest Airlines Co.	18174.90104	19279.58198	17996.31114	21549.19102	19062.45653	18842.0059	30574.37111	19677.55907	8601.586139	7946.511508	9219.315215	8876.46874	8098.125707	9263.762711	8811.214882
469	[P](h)	    Independent News & Media	9052.824946	5282.551803	10246.29452	10946.90736	10983.80647	5319.925964	9317.29708	9918.711288	4780.988157	4995.630235	5879.17813	5467.857113	5964.743259	8958.239562	8776.82519
470	[P]	    Midasplayer.com Ltd.	10905.75074	12471.29068	12085.91038	13384.31782	14449.13629	13214.67753	13309.42318	6575.839468	6149.344245	5806.480258	6145.792919	6220.228544	10257.47443	9761.339065	8773.9595
471	[P]	    TE3P.COM	5030.747152	5626.833938	16767.00309	19502.28244	18279.45287	17832.6849	17159.61686	17852.24644	9361.903386	9173.325191	9352.914969	8493.415148	7474.675643	7638.936717	8750.672932
472	[P]	    Nissan	6325.629137	6543.989372	5793.946511	6032.531505	6084.142967	6013.008551	6480.634387	7676.601627	7774.134695	7115.442595	7565.183441	8450.543668	7485.052803	7620.438482	8715.783497
473	[P]	    Limitedbrands	13990.71452	11089.20757	19422.73741	9886.241489	18756.4965	21233.01206	9520.118534	15850.44486	7838.048846	7534.185749	7706.299384	10265.21317	13160.3295	9939.62532	8682.48968
474	[P]	    MSGPLUSLIVE.NET	10501.12966	10398.83244	18379.79135	16819.71895	14378.86632	13253.31973	12788.7094	15864.34603	7281.18781	7680.291102	6822.098517	8913.508106	7183.657528	6631.702206	8672.437614
475	[P](h)	    Channel4	4489.294628	6088.836874	6043.030388	6480.907435	6836.904977	12805.56485	11764.48357	6460.351245	5998.557947	5484.014482	5575.432183	5769.790719	6132.351139	9308.123004	8653.111501
476	[P]	    SWEETIM.COM	13184.72884	13850.98703	15920.10419	17595.75962	32565.8191	14261.19141	14264.8678	14097.65575	12049.41969	10796.1052	10358.60163	11107.18242	11418.64571	9818.424323	8633.338418
477	[P]	    Lloyds Banking Group plc	7370.948182	7626.690524	15517.84583	14696.70786	14851.28488	14012.07817	13622.15953	14460.63258	7860.316954	7284.388242	7707.331467	7900.007919	8304.756588	8318.69168	8631.511919
478	[P]	    ED.GOV	9823.816922	14851.89572	16669.5602	18166.67611	15667.32719	15174.68054	12961.30101	14877.05388	7534.201023	6353.287314	6056.7166	5809.176147	5827.980279	8533.292502	8605.359612
479	[P]	    Art.com Sites	11367.57955	12159.62522	24028.511	11656.16058	11650.85382	12207.09598	8806.457729	15951.72837	8482.306527	8446.174784	8983.501793	9518.572461	9628.99914	10277.32802	8586.611748
480	[P]	    Barnes & Noble	28158.18075	23723.40207	18092.5675	8640.774362	8730.571787	8275.210272	15406.99156	17107.92341	9415.12052	8756.550553	9229.209854	10920.3165	12673.76253	10934.87431	8579.554128
481	[P]	    Vuze Sites	11364.92799	13051.20195	12608.52338	16591.42217	16036.03422	17152.07816	8604.392525	8219.735425	8070.584533	7935.61939	8289.023416	8413.848167	8588.363525	9111.649751	8554.57691
482	[P]	    Vector Inc.	12754.01888	14032.43017	12845.78011	13601.38171	13293.81761	13200.22812	14137.53598	15252.04256	6911.611059	7463.309159	8162.04179	8528.335981	9211.772987	9002.2893	8491.747055
483	[P]	    51.COM	36789.7136	27974.72527	27087.99028	24943.70166	22516.63296	21342.80062	29723.57717	34219.86134	17571.76935	17409.57216	23727.25722	15193.51379	15381.22178	12412.47054	8445.143415
484	[P]	    Move Network	11067.27052	14480.97918	15197.16371	13933.00296	25159.09302	20395.51364	15124.64044	16230.76412	9168.325756	9087.934219	8489.203891	6581.426595	7046.322595	8738.343183	8434.915032
485	[P](H)	    MANTA.COM	9296.330362	10573.63377	11457.57551	11400.65772	11066.65371	11826.42365	11173.26149	11950.75524	5937.728212	6741.71866	6483.425766	6146.078754	6485.750379	6094.592998	8416.561607
486	[P]	    Nestle	9996.430035	7832.969578	8537.929859	10430.06338	9630.499647	10969.90605	10798.71264	9589.626663	9800.881467	10063.44814	10621.69946	11771.77493	11810.15701	9155.152697	8414.931218
487	[P]	    ZSHARE.NET	7815.586497	8803.069848	11970.9011	10318.78581	9384.157563	10347.5906	9436.180762	21599.04957	11005.33752	9230.777744	10320.53074	10686.07801	11529.51089	10281.45962	8388.940516
488	[P]	    CJ Group	18042.4472	21370.12528	19195.92445	19451.63633	16956.57093	18489.34421	16650.21153	18495.07727	9449.498634	8627.578408	8929.69502	10237.58953	9617.366245	9649.415087	8361.902716
489	[P]	    World Wrestling Entertainment (WWE)	8681.24006	8705.03535	9462.94703	9438.755558	11273.33736	9132.23614	18831.93191	9502.572565	9035.283718	8540.349487	8874.531711	7944.370495	8597.464405	7780.127528	8355.019879
490	[P]	    Hyundai Motors Inc.	4650.645256	4671.172386	6254.274243	6722.247909	6426.970419	6160.710692	13956.86732	13768.74708	8200.219729	7794.722693	7484.941231	9154.984505	7179.73531	8116.171402	8337.235526
491	[P]	    Opera Software	8899.25075	10429.35798	10975.45251	12891.58228	12769.6858	12041.71512	10487.15358	11248.1762	10835.10315	13493.93159	13845.06742	12630.69184	13734.60605	13091.82809	8330.775114
492	[P]	    Yomiuri Group	10625.56132	17081.36328	13101.24622	15912.3025	17697.60411	14295.06069	16839.87949	16384.69094	9882.581172	9946.64233	9839.057747	8884.453019	9305.888124	8777.525567	8319.843099
493	[P]	    Gruppo Mediaset	7270.457276	14059.70616	13291.65092	13047.00784	13116.47786	11438.00721	11109.42082	11155.6447	5345.508665	6894.941626	7295.802485	7380.114759	7626.729294	8704.138439	8290.406118
494	[P]	    DIRECT.GOV.UK	7406.869194	11144.01339	12248.37922	13963.95461	12641.53441	12092.66312	11644.40246	13727.14116	6599.877045	6687.760173	6557.868243	6636.708738	5940.877951	8907.917854	8288.763631
495	[P]	    McDonald's	6967.776932	7800.276683	7513.766082	9546.46041	8083.770651	7940.436856	8204.241808	18343.70477	8705.306283	7908.043902	8685.4921	8193.386795	8225.912865	11103.01716	8233.266836
496	[P]	    Le Monde Sites	12034.32625	12687.15627	13135.95428	13752.68817	14460.76252	13759.78022	15718.32602	14184.41009	6866.273087	8364.139758	8285.015079	8730.617045	8776.321519	8963.940162	8217.557173
497	[P]	    ArticlesBase.com Sites	5748.145452	4434.242495	9012.052892	4970.434826	4790.254713	8445.762064	9477.837862	12622.27087	6441.133475	6893.329824	8221.866332	8446.657413	8145.00533	8751.612596	8216.650619
498	[P]	    JSOFTJ.COM	4162.3252	5038.556994	16027.80334	15382.3819	14243.06005	13370.45093	15316.54151	16791.95738	8426.537288	7788.155547	7974.564332	8204.351931	8567.988284	7980.743337	8215.450807
499	[P]	"    Ancestry.com, Inc."	7919.557165	9080.268403	8778.392986	9200.554536	8760.176849	8237.228557	6784.020896	6841.749357	7349.172529	6965.715354	7176.562232	7061.786647	6856.708776	8963.874915	8205.924747
500	[P]	    Hyves	14369.17373	14418.79675	14646.00143	15167.50975	14896.00226	17136.97698	17316.2315	8592.732074	8824.452205	8740.740843	8707.776206	8515.166905	8502.936246	8513.436996	8205.27805
501	[P]	    Mattel Sites	19065.12991	15482.93184	15265.91648	15403.09405	14623.23951	13600.33717	25491.01373	28179.46569	13619.00409	12190.66958	12114.55184	12571.12192	13554.86383	8515.502001	8198.473698
502	[P]	    Sportgenic	16927.40808	14382.85338	18287.70919	17195.42209	14332.6244	10936.93052	9779.522351	26445.93397	9069.743373	8360.318293	8718.252802	8815.256908	9412.318433	9827.839467	8188.199189
503	[P]	    Groupe SNCF	15422.15858	15542.69354	8052.26574	17815.30961	18674.71331	8590.568823	17887.2554	19678.25392	8580.955705	8752.416914	8372.809476	8090.366815	8384.170974	8277.242114	8158.771742
504	[P]	    Staples.com Sites	17393.32773	17678.76041	14345.68943	14308.19887	13889.53321	13899.59833	12222.15909	14780.43993	8213.402351	7227.136046	7285.462733	8957.716539	9582.368254	9497.284927	8155.694747
505	[P]	    Toysrus Sites	45956.86313	20388.82167	17751.39726	17958.9321	18857.5263	17873.94109	16380.52721	18586.37926	9138.90435	9526.251152	11696.29795	19622.01575	23145.97983	9368.429357	8133.442645
506	[P]	    General Mills	18651.61034	17219.71624	14091.06271	14553.45562	14386.31107	15688.73514	11529.79045	12080.75287	6744.114987	8149.507155	7306.356906	8666.881993	9575.424282	8604.136724	8097.59217
507	[P]	    Miarroba Networks	13743.91329	12173.91603	11906.69677	13200.75066	13673.28215	14992.73027	14187.88439	15867.18535	8307.471411	8909.715145	8652.14398	8443.72462	7820.67757	8119.820512	8040.638808
508	[P]	    EASY-SHARE.COM	10490.40097	11701.09433	12204.45089	14815.89108	14513.18454	14173.98732	12958.9625	13585.50706	12600.87087	11351.0439	11460.31346	10896.87792	11194.12746	10698.27942	8006.808492
509	[P]	    Oracle Corporation	10952.00456	6823.692057	13693.58718	7720.245909	6865.489744	13817.32929	10516.25791	4584.128427	5109.429678	6778.888289	7603.331496	7857.911016	6748.048754	8157.544831	7985.21161
510	[P](h)	    LEGACY.COM*	7237.444563	16111.89467	14138.81023	15445.815	15278.43206	15055.91056	13761.65902	13902.43661	7123.443667	6523.884457	8223.360433	7967.765558	8273.111512	8949.932821	7929.765614
511	[P]	    SPRINGERLINK.COM	5177.394495	5500.453546	5794.10449	7230.557633	6785.351362	6095.649667	9992.22928	9837.12972	5375.639507	6210.311848	7515.636608	7959.470834	7786.184083	8597.878221	7925.744508
512	[P]	    UCOZ.RU	11083.0526	13989.20633	13624.89081	15407.1383	15413.87725	14545.91362	14255.34056	16920.66501	9135.720151	8831.624108	9072.847916	9402.748919	9304.381252	8885.428058	7924.691461
513	[P]	    Mundoanuncio	10999.74802	12320.6456	13279.30278	15535.24313	16843.31277	18105.18328	18498.22991	18649.64197	9355.311772	9422.361483	9308.396173	8861.481981	7737.202416	8701.511957	7907.942001
514	[P]	    SCRIBD.COM	16654.74192	16912.20157	9166.953672	12044.393	12466.9813	13027.18669	12640.17905	14522.09345	6943.15562	7184.860014	7605.139477	8126.537209	7288.49117	8029.354097	7906.278145
515	[P]	    La Poste	14001.67513	13276.67664	13928.52685	15657.66164	16149.02866	15486.12795	14676.45315	14838.39746	7282.94979	7633.026986	7790.145756	7799.813398	8656.162812	8111.595243	7900.621649
516	[P]	    FANBOX.COM	12807.16388	6878.732276	4535.40693	3183.81299	2885.685253	2555.26758	3871.259532	9757.705744	4771.380995	8033.394643	8481.71027	5510.391577	9125.044255	11710.16508	7889.163807
517	[P]	"    DeNA Co., Ltd."	12620.78702	13299.17683	12295.86709	12737.11217	6074.794247	11906.35729	11951.32695	14748.55831	7585.270918	7828.329577	8559.76724	7119.147304	7199.433211	8088.615828	7880.760987
518	[P]	    Trinity Mirror Group	11639.08404	6636.070059	6639.708854	6890.761876	7039.29835	14473.33373	7060.652731	8733.43777	7512.569969	7345.081879	7903.180726	8377.078551	7689.178631	8844.193119	7879.536942
519	[P]	    DANGDANG.COM	20956.529	14550.5212	15545.88113	14822.76029	13577.17025	11030.23156	13962.41554	13382.62616	8819.239198	8407.420244	7982.597797	9812.208741	8593.940791	8454.902138	7877.69856
520	[P]	    Deutsche Post AG Sites	16733.93215	7881.369708	7149.355149	7355.036697	7183.016916	6338.367702	6039.449254	6759.700525	7182.989445	7719.506747	8215.064655	8436.946176	9390.981039	9202.866457	7861.276317
521	[P]	    GameStop	23369.61266	15138.94779	12646.21614	12975.12594	13551.59333	13623.13229	15120.03385	16614.38181	7941.871713	8081.621886	8328.329006	14200.71057	14542.31933	8990.335468	7849.775888
522	[P]	    TD Bank Financial Group	16235.13711	16763.08082	15815.37329	16635.16955	16167.50911	16113.13427	15341.26091	15696.75771	7851.759971	8046.575995	8093.364418	7793.720137	8033.145869	8001.087145	7839.62417
523	[P]	    Korea Economic Daily	3555.84854	11192.60913	14364.94329	14792.8772	12050.13226	13190.13683	8565.972348	6191.050617	7204.228112	8554.013119	7376.698192	7654.58754	7392.524089	7571.547962	7835.492989
524	[P]	    123GREETINGS.COM	12694.85067	9006.209909	9116.92194	7305.619231	7297.068021	6972.383135	11825.39647	5328.285197	6836.795873	7190.792189	7498.513067	7227.627631	13763.41847	9305.400674	7821.939239
525	[P]	    DUOTE.COM	27333.11775	26892.42428	26499.92899	22835.92882	10572.17466	17372.09851	20014.62471	24004.07881	12161.82812	10790.61043	8726.78834	7315.925587	6880.871367	7222.418436	7811.575408
526	[P]	    Xacti Corporation	17781.95997	18544.16167	18232.35753	20389.70618	19424.3518	18558.61005	22618.02547	26215.49342	14535.84003	14566.769	13067.32195	13701.79332	9031.231548	9337.633374	7811.350063
527	[P]	    France Televisions Interactive	11580.21731	13420.30707	13902.18161	14966.53331	15893.68772	16490.83034	17379.15103	16273.08665	7163.996109	7630.097803	7647.017085	7526.083556	6938.867883	7274.377914	7777.59994
528	[P]	    Weblogs SL Sites	12325.03313	12993.77339	13552.4197	14545.44456	15036.48364	16210.7984	15463.72745	15276.70256	7319.933747	8041.033597	7974.740665	7865.865111	8035.874903	8028.742693	7758.228035
529	[P]	    Oricon	16670.74342	15711.56989	15235.70761	17673.92144	16680.91741	16055.96664	16930.88164	19240.97476	9293.760543	8417.948957	8953.489528	8832.909262	8877.459155	8299.756824	7736.040314
530	[P]	    IBM	7557.980742	5842.150176	6145.825477	7916.964703	6090.376112	6836.541736	7436.934211	7515.926666	7875.188124	9863.06865	10194.50547	9668.359964	8965.621622	8163.732556	7713.132858
531	[P]	    Kayak.com Network	13160.96538	8736.918598	19985.919	11127.19454	18741.28565	17676.51462	18313.16816	20612.37601	6900.267846	5884.63078	6215.717428	6205.898468	6257.936373	7961.823523	7689.940839
532	[P]	    Softissimo	13700.2577	15600.77656	17427.31391	20176.32404	19217.75468	22024.92086	20670.00073	18943.8232	9860.834713	12295.04674	12052.77242	11169.40149	7769.782097	8247.014688	7684.629799
533	[P]	    Home Retail Group	23273.24325	18108.32103	14809.91958	14479.02843	15159.42908	14864.75047	13682.66899	15771.67818	7701.858319	6870.666874	8394.927098	10070.00308	12183.27969	9507.657976	7676.688876
534	[P]	    QIDIAN.COM	26856.74203	24681.42233	29683.12632	32729.97474	26126.29508	19523.29912	26663.43204	21676.2789	9806.288075	14034.49942	9747.128877	8520.431877	8276.494226	7989.922725	7672.096467
535	[P]	    BNP Paribas	12498.49789	12207.81319	12504.66025	12472.06598	12483.45036	10742.66214	11079.7898	10891.91807	5792.379981	6323.664722	6407.157672	6117.463832	7724.527135	7561.325457	7648.747539
536	[P]	    KaiserGames GmbH	14790.6302	13934.17948	19255.59075	9360.838938	18063.20066	16571.56533	16529.18722	17697.31428	8789.15543	8209.844647	7879.454024	7633.640458	7679.842187	7697.776263	7634.380184
537	[P]	    Berkshire Hathaway Inc.	15425.98294	14380.01754	16370.46375	15536.86521	15397.56814	16089.51138	15341.57147	15337.02309	7622.709669	7484.979308	6977.334257	6780.070382	7152.664405	8042.552542	7633.586067
538	[P]	    Grupo Santander	6341.403918	11937.35139	11092.14175	12955.58518	12009.40367	11702.56981	12004.89586	12783.00085	6686.563891	6812.605791	7241.662816	7239.663159	7323.821951	7452.316276	7607.97832
539	[P]	"    Gap, Inc."	23878.52352	17418.82672	16106.60513	9518.375561	8819.523313	8815.306958	15372.95281	8173.889597	8522.180451	8174.496109	8777.491249	10600.94438	11478.36155	8498.482262	7605.46316
540	[P]	    INTERIA.PL	8475.657275	15771.28495	14990.73184	15738.10546	15594.02069	13893.28165	12989.05428	13598.16133	6960.794778	6786.479253	7374.267053	7392.534368	7630.120269	7921.67147	7592.520805
541	[P]	    PSA Peugeot Citroën	11340.36554	11391.66729	6445.033196	16488.40837	7846.519347	12340.92081	11381.06051	5844.826649	6600.572467	6699.825464	6588.91355	7184.951621	6151.612391	6894.559733	7576.269905
542	[P]	    AVS4YOU.COM	5164.880578	12969.60097	12523.71426	14250.75158	13992.81489	14851.89934	7632.510184	8298.291495	8550.489242	7856.209758	7763.884287	8187.859104	9105.338983	9312.337316	7572.069058
543	[P]	    CA.GOV	14041.95807	15286.33076	7742.235947	15496.84318	7952.109026	14348.7759	13641.6808	13692.47784	7091.883233	6492.324282	6935.846315	6624.502102	6794.2152	8147.622631	7569.885133
544	[P]	    MOBILE9.COM	7440.016184	7643.434616	7624.612799	17625.3483	16081.55197	16599.0299	14844.60131	15908.32667	8055.992745	7763.721737	8228.669417	8534.443296	9032.174029	9443.126537	7544.550244
545	[P]	    Tesco Stores	16725.90955	14350.3985	12382.55719	12522.82805	12132.709	11889.78536	10899.7254	11970.5925	6955.829048	6686.501106	7580.554235	8785.472718	9418.819008	8204.517942	7533.742152
546	[P]	    Gourmet Navigator Inc	17385.54628	16994.06015	16400.49161	14420.21637	14549.43722	14184.14929	15426.55932	14346.22761	6467.666281	6408.276221	7667.158297	7407.509446	8043.775951	6940.583038	7518.56341
547	[P]	    SBS (Seoul Broadcasting System)	7033.265104	12267.33294	11359.52113	15677.51039	12893.96025	12555.15612	14968.36146	14437.42047	8776.747931	7803.023243	8787.589112	8385.294181	7882.911847	7453.387967	7495.226794
548	[P]	    LOWES.COM	16866.8613	15112.54761	13313.28947	17182.76514	19415.83314	20523.64413	16860.123	17572.76469	7932.481027	7560.282485	6926.13812	8567.670854	8896.782189	8177.527869	7489.616755
549	[P]	    WRZUTA.PL	14402.59182	13879.65403	12711.02766	12683.51262	12197.16907	10959.2002	12130.30016	6105.960825	6231.624384	6170.441575	7061.933427	7612.557886	7908.142416	7865.214872	7431.099781
550	[P]	    The Weather Network Meteomedia	17500.05083	16517.9713	14944.03742	15687.95223	15507.2937	16120.48404	16145.39547	18221.95809	8209.955302	6771.340663	6945.155216	6408.716775	8332.268253	7542.575525	7400.59183
551	[P]	    FILEHIPPO.COM	6767.765307	7609.924166	7649.124226	8521.970739	7643.745399	15914.90572	6981.528357	7747.31077	8081.423527	8555.889803	9247.525523	8644.48557	8768.661487	8962.627941	7390.692539
552	[P]	    COOKS.COM	19873.63066	13865.20697	12701.8906	13416.50619	14418.40066	13021.48152	12309.60779	13206.41586	7262.633514	6739.786172	7108.54953	8738.954137	10454.53354	8088.451346	7344.819955
553	[P]	    Groupe Amaury	10347.52124	11949.22032	10899.49268	12459.01651	11950.95456	12875.36134	12568.93868	12752.05866	6637.888759	7390.858707	6773.405801	7404.738194	7590.815363	8666.961599	7340.051713
554	[P]	    National Lampoon Humor Network	8538.678052	8594.007247	9325.112497	10921.99997	11048.89668	9812.043974	18670.27076	24987.83895	13018.77658	10163.15782	10201.48133	7593.177252	8561.015352	8014.17234	7337.457359
555	[P]	    CITY-DATA.COM	11043.71788	12900.58483	11835.41175	12787.50771	13278.21633	6462.47191	12952.32534	13708.87889	6493.774421	6850.866701	6752.104796	6780.693762	6793.723224	8277.092691	7336.367715
556	[P]	    Ryanair	9470.539512	12842.10035	12654.07852	14081.62267	13904.95706	13002.85213	13030.61187	7576.479925	7086.593704	7146.607682	6815.362997	6428.993673	6137.703956	7776.155238	7328.899348
557	[P]	    NERO.COM	5464.092099	6281.63934	5891.243791	6581.530452	6434.267077	6020.560358	6086.131074	6617.620937	7810.311955	8081.648524	7381.053381	7321.346928	7612.740462	8081.770873	7310.076747
558	[P]	    GANJI.COM	14032.12744	11410.0376	10246.5315	8965.7026	16159.57499	13189.37713	16386.85402	18862.35467	10002.89119	10166.6074	10500.41897	9054.502233	8791.18627	6582.29684	7298.689736
559	[P]	    Sparkassen-Finanzgruppe	13281.58235	13309.41534	13502.22879	14885.19349	15011.42928	12907.8397	11769.04606	12908.07696	7522.344467	7878.492753	7670.288607	7294.251709	7413.396546	7760.873232	7293.11292
560	[P]	    Japan Post Group	19144.76324	19063.75906	13503.15253	14047.24524	13361.78163	12808.06907	12898.73348	13002.05109	5972.762526	6598.724221	7541.264044	7348.818271	11227.91776	9406.024622	7289.605224
561	[P]	    DEEZER.COM	9268.554209	8849.163311	18920.57281	20658.61202	16411.22911	8907.362629	17637.74093	18022.78599	11844.92277	7327.394937	7262.237832	7230.775043	7777.607895	7098.238433	7266.0509
562	[P]	    SHERV.NET	4970.464808	5974.487428	9591.722858	8863.358502	8367.156856	7305.423532	7205.194828	8127.77698	3463.822894	3238.157838	3437.446474	8540.430457	9357.498777	8412.535651	7265.727012
563	[P]	    Maeil Business Newspaper	3276.224388	9893.068234	10480.70427	12587.03813	12646.41424	14052.36928	15576.05406	13066.17859	7340.824955	7600.321173	8064.991574	8074.145684	7744.21435	7903.500643	7248.950406
564	[P]	    Slide Sites	N/A	12011.81421	16205.5484	14106.23496	12059.68276	11027.66046	9965.655224	19673.80902	9688.785319	9077.86552	9776.089954	9628.326885	7969.025587	7251.691992	7240.263408
565	[P]	    O2.PL	11478.99925	10593.23989	9535.972934	9860.15276	9230.121322	8418.12365	8555.033412	10886.37025	6532.471917	5862.434766	6707.404121	7085.744809	7799.337817	6523.322486	7230.47876
566	[P]	    Coca-Cola Company	9815.29206	8670.942817	8111.871888	16612.0588	21447.32413	11433.86312	11510.31955	28010.03949	12651.64005	10988.44836	9288.818928	9239.817613	10384.64264	7265.793385	7227.871639
567	[P]	    51JOB.COM	11794.13432	10894.1494	19701.03817	14815.93137	11999.16077	10705.83266	13036.11318	16126.9146	7907.517548	8359.028818	8100.134786	7034.782579	7336.813454	7412.546681	7198.058174
568	[P]	    51MOLE.COM	5790.921644	9244.661924	9402.96043	8946.485886	5300.674069	9414.398006	7840.70199	13577.98763	8219.869824	5609.331478	7746.187887	7015.615217	5274.393847	6069.328205	7152.66698
569	[P]	    China Construction Bank	13408.41735	11831.6678	12607.60717	13004.03525	11008.99661	9140.833976	10553.60202	14031.21278	7318.238642	7252.216927	7768.400056	8010.668144	7428.396506	7471.32421	7151.201246
570	[P]	    ELYRICS.NET	5784.308026	6215.919178	7225.776427	7214.353775	7518.338683	8385.252902	16084.42684	19624.65467	8052.006705	7794.746093	8087.827731	7977.707252	8259.499716	8356.163119	7145.030317
571	[P]	"    Coupons, Inc."	12491.37983	13096.40996	6347.090818	15302.20815	16090.86124	28918.38299	17576.3113	14751.62217	6826.199692	8088.104255	7304.483685	7764.425573	6450.931975	7247.156298	7130.726166
572	[P]	    Bigpoint	9129.204053	17624.08345	16846.9571	16508.54282	15290.87216	16756.88626	21626.22341	8499.183088	9101.884249	9831.625941	11463.02217	10109.16109	9822.750656	7809.873323	7123.095013
573	[P]	    Avon Products Inc.	8371.967444	7320.950726	7463.264743	8396.347639	15832.79121	16614.7667	15851.82218	15286.16159	7736.000682	7702.421694	8120.166191	7963.87017	7745.364571	7116.280934	7109.99692
574	[P]	    Hilton Hotels	5624.086051	13119.22053	12942.80361	14201.12908	12245.91632	13497.48311	12992.85822	13381.91254	6269.570941	5799.492566	6027.389779	5500.787528	5902.497632	7561.101514	7104.728881
575	[P]	    Habbo Ltd.	9287.135147	16573.86027	17319.40827	18572.18008	9469.145957	19872.8817	20365.79235	21856.93161	10196.05487	8013.782221	8102.762051	8093.478369	8571.463079	7504.550733	7103.578972
576	[P]	"    Meebo, Inc"	15680.60475	18070.93314	8481.659363	9642.191428	9971.513463	18504.74446	19186.33259	9838.88259	9208.389087	8973.601024	8883.102938	9492.696947	9079.287236	8410.868838	7099.058159
577	[P]	    Societe Generale	14553.82187	13205.78055	6785.159431	15308.96995	14006.29616	13672.33645	13461.71194	14581.64054	6652.963413	7040.619048	7861.158618	7275.358935	7291.374483	7323.31269	7093.682917
578	[P]	    KINO.TO	7374.759776	9936.11495	9663.381188	11237.57818	12269.3536	12854.10242	12942.98941	13374.94701	6309.943069	6343.504229	6277.549431	6445.641017	7289.138018	7049.330053	7076.543892
579	[P](h)	    NHL Network	13450.11758	12464.5595	12258.46459	14242.26315	15441.35082	12194.68742	9033.447192	7118.661548	3193.209529	4387.377882	6280.728356	5880.910588	7109.37968	7432.112405	7074.2363
580	[P]	    TUENTI.COM	12553.00248	12255.75579	12124.94183	12614.6329	13077.88107	13924.03759	14515.99755	13315.43234	7235.693145	7204.126968	6575.980807	6890.706052	7210.244416	7164.132743	7057.298552
581	[P]	    UUSEE.COM	19657.54776	18030.29995	21588.86699	15929.33752	14514.93055	15669.66477	13945.28201	15146.9557	8289.97882	4550.394308	5602.892123	5210.822776	6105.170471	5136.968878	7045.227852
582	[P]	    COOKPAD.COM	8356.95513	8566.061646	9293.67015	8918.837974	8293.410896	8328.821748	9989.101582	8753.986282	4380.800545	5385.70227	5905.914191	5584.634217	6035.321028	6510.371627	7028.521328
583	[P]	    PriceGrabber	19612.96581	15912.2481	13426.49648	15007.57033	14473.37663	16603.38934	17707.86795	19342.75848	9347.017395	8992.99725	8453.936482	10133.83256	9824.343273	9102.388569	6989.017372
584	[P]	    Costco Wholesale Corporation	18457.27283	15017.55615	12925.26998	14207.63262	14577.1995	14614.31333	12971.7085	15050.94379	6643.6345	6704.611477	7134.955944	8769.594433	9491.127305	7682.907431	6980.331978
585	[P]	    KPN	11523.64425	21010.1689	9065.693028	20111.87324	17676.54012	8392.026749	15761.13397	14859.81378	7337.083022	7019.495035	7009.415158	6920.948207	6839.747284	6932.732831	6979.743086
586	[P]	    ATWIKI.JP	9666.109944	9501.878068	9354.013366	11722.77659	10419.91091	11458.21915	11683.74835	12583.90855	6938.437143	7130.976854	6905.427028	6983.008196	7172.724325	7079.482805	6978.362877
587	[P]	    Barclays Bank	11219.28637	12041.14757	13423.81144	13999.98769	11806.45872	11387.8445	11460.69287	11470.56249	6444.007719	6126.447306	6810.448434	6579.150741	6762.927054	7204.989693	6956.14495
588	[P](h)	    ROGERS	15396.05409	14830.36916	13600.83479	14005.32643	13623.11848	13216.57282	12703.31526	13125.29223	7097.498696	7563.539458	6698.552745	7098.485793	7447.157531	6861.420862	6927.363969
589	[P]	    USAFIS.ORG	7077.080321	9169.265339	9042.737402	9940.277361	20225.7771	20496.58048	8517.659459	12904.29337	14740.40562	6278.277871	8378.073816	8803.899974	7913.163248	8614.244472	6909.44761
590	[P]	    METEOFRANCE.COM	8770.553616	11177.29046	12522.69832	9987.552164	14193.45049	13735.43274	12731.2757	13763.01726	6136.378689	5286.246987	4590.504724	3850.504108	6355.989137	8084.22119	6906.400292
591	[P]	    BADONGO.COM	6990.377596	7652.861362	15868.66039	18193.44455	18145.44457	17496.31846	16165.80856	17105.45738	8252.485014	7718.387525	8122.980239	8056.393345	8560.215187	8045.936916	6903.335415
592	[P]	    Marriott	5305.599279	6076.175516	12622.75939	6609.025794	13008.77875	11775.061	13001.04001	14423.23224	6585.452743	5737.098882	5753.708232	5630.065229	5733.75789	6850.053254	6900.465058
593	[P](h)	    E.W. Scripps	12708.75536	12786.42612	10114.60372	11306.55171	10960.47814	12172.61624	9743.131162	10549.94195	5128.641347	5189.058012	5370.483857	5041.89004	5299.902751	6189.648981	6889.05223
594	[P]	    UPLOADED.TO	7650.682464	7950.011494	9099.331908	9407.960976	8313.89924	8869.324864	8285.900658	9174.162984	3955.702925	5269.479273	5582.180846	6322.856104	6942.597868	6769.462268	6878.29647
